2025-11-27 16:51:57.213 [DEBUG] [T4420] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试
2025-11-27 16:52:31.519 [DEBUG] [T2a10] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试
2025-11-27 16:59:18.260 [DEBUG] [T38ac] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试
2025-11-27 16:59:58.229 [DEBUG] [Tbc8] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测
2025-11-27 17:07:39.461 [DEBUG] [Tee8] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测
2025-11-27 17:09:07.573 [DEBUG] [T45a8] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测
2025-11-27 17:09:40.224 [DEBUG] [T1964] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:15:03.791 [DEBUG] [T283c] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:16:13.171 [DEBUG] [T4760] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:192) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.360 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.360 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.360 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.360 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.360 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.360 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.361 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.362 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
2025-11-27 17:18:15.363 [DEBUG] [T29b0] [MainWindow::MainWindow(QWidget*)] (mainwindow.cpp:193) 测试测试测测试测试测测试测试测测试测试测测试测试测测试测试测测试测试试测试测测试测试测测试测试测测测测试测试测测试测试测测试测试测
